X,Y,Z,DF,Formacion
1118036.77,1247098.34,973,394.9559657,J1gp
1118136.77,1247098.34,902,313.5734345,J1gp
1118236.77,1247098.34,843,241.0243441,J1gp
1118336.77,1247098.34,787,169.1173072,J1gp
1118436.77,1247098.34,729,97.0627586,J1gp
1118536.77,1247098.34,649,5.706994285,J1gp
1118636.77,1247098.34,587,85.66819218,J1gp
1118736.77,1247098.34,597,176.1334802,J1gp
1118836.77,1247098.34,644,265.5602781,J1gp
1118936.77,1247098.34,721,354.9871629,J1gp
1119036.77,1247098.34,774,445.3688113,J1gp
1119136.77,1247098.34,832,538.8976844,J1gp
1119236.77,1247098.34,850,634.3981385,J1gp
1119336.77,1247098.34,839,730.6629021,J1gp
1119436.77,1247098.34,829,826.930105,J1gp
1119536.77,1247098.34,858,923.1972778,J1gp
1119636.77,1247098.34,866,1019.46442,J1gp
1119736.77,1247098.34,883,1115.731533,J1gp
1119836.77,1247098.34,825,1211.998615,J1gp
1119936.77,1247098.34,763,1306.22756,J1gp
1099736.77,1246998.34,328,1311.313002,J1-2j
1099836.77,1246998.34,355,1295.020244,J1-2j
1099936.77,1246998.34,400,1279.350607,J1-2j
1100036.77,1246998.34,439,1269.431565,J1-2j
1100136.77,1246998.34,482,1267.347653,J1-2j
1100236.77,1246998.34,517,1273.111481,J1-2j
1100336.77,1246998.34,592,1282.179855,K1ls_mi
1100436.77,1246998.34,660,1291.248193,K1ls_mi
1100536.77,1246998.34,816,1231.569547,K1ls_mm
1100636.77,1246998.34,879,1142.149124,K1r
1100736.77,1246998.34,909,1054.628245,K1r
1100836.77,1246998.34,957,969.521466,K1r
1100936.77,1246998.34,969,887.5235322,K1r
1101036.77,1246998.34,982,809.5796206,K1r
1101136.77,1246998.34,1005,736.9771256,K1r
1101236.77,1246998.34,1039,671.4509437,K1r
1101336.77,1246998.34,1063,615.266126,K1r
1101436.77,1246998.34,1081,569.9147589,K1r
1101536.77,1246998.34,1094,529.0100167,K1r
1101636.77,1246998.34,1072,497.4205385,K1r
1101736.77,1246998.34,1050,439.4866729,K1r
1101836.77,1246998.34,1031,357.612647,K1r
1101936.77,1246998.34,1027,287.4368759,K1r
1102036.77,1246998.34,1025,237.751936,K1r
1102136.77,1246998.34,1039,194.8104432,K1r
1102236.77,1246998.34,1040,150.929682,K1r
1102336.77,1246998.34,1033,107.4583637,K1r
1102436.77,1246998.34,1034,64.81942416,K1r
1102536.77,1246998.34,1048,22.56278641,K1r
1102636.77,1246998.34,1043,15.92833063,K1ls_ms
1102736.77,1246998.34,1054,55.974663,K1ls_ms
1102836.77,1246998.34,1060,105.8358787,K1ls_ms
1102936.77,1246998.34,1063,155.6985544,K1ls_ms
1103036.77,1246998.34,1067,203.2144586,K1ls_ms
1103136.77,1246998.34,1072.003052,249.7206966,K1ls_ms
1103236.77,1246998.34,1077,300.0949665,K1ls_ms
1103336.77,1246998.34,1088,351.6894975,K1ls_ms
1103436.77,1246998.34,1091,403.2838802,K1ls_ms
1103536.77,1246998.34,1105,456.6681474,K1ls_ms
1103636.77,1246998.34,1121,510.6035129,K1ls_ms
1103736.77,1246998.34,1140,565.7396185,K1ls_ms
1103836.77,1246998.34,1152,630.1074548,K1ls_ms
1103936.77,1246998.34,1160,701.5089569,K1ls_ms
1104036.77,1246998.34,1171,684.0400861,K1ls_ms
1104136.77,1246998.34,1182,628.1434057,K1ls_ms
1104236.77,1246998.34,1192,572.9199368,K1ls_ms
1104336.77,1246998.34,1196,518.6020678,K1ls_ms
1104436.77,1246998.34,1215,464.2842382,K1ls_ms
1104536.77,1246998.34,1225,404.0545978,K1ls_ms
1104636.77,1246998.34,1233,342.039725,K1ls_ms
1104736.77,1246998.34,1249,280.962524,K1ls_ms
1104836.77,1246998.34,1277,227.0754679,K1ls_ms
1104936.77,1246998.34,1300,172.9426296,K1ls_ms
1105036.77,1246998.34,1316,111.4933556,K1ls_ms
1105136.77,1246998.34,1353,50.04415689,K1ls_ms
1105236.77,1246998.34,1383,16.18745996,K1ls_ms
1105336.77,1246998.34,1404,88.51303675,K1ls_ms
1105436.77,1246998.34,1426,160.8386454,K1ls_ms
1105536.77,1246998.34,1415,233.1642304,K1ls_ms
1105636.77,1246998.34,1390,305.6297319,K1ls_ms
1105736.77,1246998.34,1372,385.5791007,K1ls_mm
1105836.77,1246998.34,1344,444.4918391,K1ls_mm
1105936.77,1246998.34,1320,382.1831642,K1ls_mi
1106036.77,1246998.34,1300,312.7741667,K1ls_mi
1106136.77,1246998.34,1282,235.4865325,J1-2j
1106236.77,1246998.34,1283,158.1998339,J1-2j
1106336.77,1246998.34,1281,80.91174113,J1-2j
1106436.77,1246998.34,1300,3.647140585,J1-2j
1106536.77,1246998.34,1333,77.79306023,J1-2j
1106636.77,1246998.34,1370,161.8991089,J1-2j
1106736.77,1246998.34,1367,246.0051355,K1ls_mi
1106836.77,1246998.34,1348,328.2042913,K1ls_mi
1106936.77,1246998.34,1358,409.2608397,K1ls_mi
1107036.77,1246998.34,1384,410.5833246,K1ls_mi
1107136.77,1246998.34,1394,371.3654938,K1ls_mm
1107236.77,1246998.34,1401,332.1476821,K1ls_mm
1107336.77,1246998.34,1413,292.9298896,K1ls_mm
1107436.77,1246998.34,1427,255.6791809,K1ls_mm
1107536.77,1246998.34,1432,219.4168867,K1ls_mm
1107636.77,1246998.34,1436,183.1548284,K1ls_mm
1107736.77,1246998.34,1471,146.6959863,K1ls_ms
1107836.77,1246998.34,1497,107.4793985,K1ls_ms
1107936.77,1246998.34,1514,68.26286934,K1ls_ms
1108036.77,1246998.34,1509,30.28413441,K1ls_ms
1108136.77,1246998.34,1533,4.675125189,K1ls_ms
1108236.77,1246998.34,1578,39.58167827,K1ls_ms
1108336.77,1246998.34,1584,74.51353273,K1ls_ms
1108436.77,1246998.34,1601,111.6818508,K1ls_ms
1108536.77,1246998.34,1625,150.5599812,K1ls_ms
1108636.77,1246998.34,1630,188.2696376,K1ls_ms
1108736.77,1246998.34,1644,212.3328651,K1ls_ms
1108836.77,1246998.34,1641,236.3961122,K1ls_ms
1108936.77,1246998.34,1640.002197,258.3097406,K1ls_ms
1109036.77,1246998.34,1651,272.4763034,K1ls_ms
1109136.77,1246998.34,1652,278.253214,K1ls_ms
1109236.77,1246998.34,1651,302.4025182,K1ls_ms
1109336.77,1246998.34,1648,342.4968383,K1ls_ms
1109436.77,1246998.34,1657,379.0950273,K1ls_ms
1109536.77,1246998.34,1654,405.8686247,K1ls_ms
1109636.77,1246998.34,1659,433.2316121,K1ls_ms
1109736.77,1246998.34,1661,460.8481488,K1ls_ms
1109836.77,1246998.34,1662,488.464698,K1ls_ms
1109936.77,1246998.34,1662,520.0662329,K1ls_ms
1110036.77,1246998.34,1662,552.9159399,K1ls_ms
1110136.77,1246998.34,1671,585.7657619,K1ls_ms
1110236.77,1246998.34,1673,614.6250822,K1ls_ms
1110336.77,1246998.34,1675,642.2405648,K1ls_ms
1110436.77,1246998.34,1673.051147,670.0279342,K1ls_ms
1110536.77,1246998.34,1674,706.2227658,K1ls_ms
1110636.77,1246998.34,1676,747.9507222,K1ls_ms
1110736.77,1246998.34,1683,789.6786822,K1ls_ms
1110836.77,1246998.34,1685,831.4066422,K1ls_ms
1110936.77,1246998.34,1689.002197,872.4587857,K1ls_ms
1111036.77,1246998.34,1682,905.375229,K1ls_ms
1111136.77,1246998.34,1676,927.3316383,K1ls_ms
1111236.77,1246998.34,1675.041138,955.348003,K1ls_ms
1111336.77,1246998.34,1678,985.9403471,K1ls_ms
1111436.77,1246998.34,1685,1016.532548,K1ls_ms
1111536.77,1246998.34,1692,1049.52458,K1ls_ms
1111636.77,1246998.34,1692,1088.978898,K1ls_ms
1111736.77,1246998.34,1701,1110.717502,K1ls_ms
1111836.77,1246998.34,1705,1018.131687,K1ls_ms
1111936.77,1246998.34,1700,922.4938647,K1ls_ms
1112036.77,1246998.34,1706,825.9724807,K1ls_ms
1112136.77,1246998.34,1716,729.4511356,K1ls_ms
1112236.77,1246998.34,1712.013184,632.9298342,K1ls_ms
1112336.77,1246998.34,1719,536.4085845,K1ls_ms
1112436.77,1246998.34,1715,439.8874019,K1ls_ms
1112536.77,1246998.34,1712,343.3663188,K1ls_ms
1112636.77,1246998.34,1705,246.8452064,K1ls_ms
1112736.77,1246998.34,1691,150.3240391,K1ls_ms
1112836.77,1246998.34,1677,53.80312511,K1ls_ms
1112936.77,1246998.34,1676,39.95025543,K1ls_ms
1113036.77,1246998.34,1720,127.0569734,K1ls_ms
1113136.77,1246998.34,1730,214.1637994,K1ls_ms
1113236.77,1246998.34,1733,301.2706092,K1ls_ms
1113336.77,1246998.34,1731,388.2426455,K1ls_ms
1113436.77,1246998.34,1734,475.1417083,K1ls_ms
1113536.77,1246998.34,1732,562.0405264,K1ls_ms
1113636.77,1246998.34,1723,648.9395779,K1ls_ms
1113736.77,1246998.34,1725.006104,735.8383115,K1ls_ms
1113836.77,1246998.34,1728,820.1052618,K1ls_ms
1113936.77,1246998.34,1739,828.7502737,K1ls_ms
1114036.77,1246998.34,1741.003052,821.7122912,K1ls_ms
1114136.77,1246998.34,1746,814.6742716,K1ls_ms
1114236.77,1246998.34,1756,807.6361439,K1ls_ms
1114336.77,1246998.34,1757,800.5980952,K1ls_ms
1114436.77,1246998.34,1761.002197,793.5601277,K1ls_ms
1114536.77,1246998.34,1765,786.5221316,K1ls_ms
1114636.77,1246998.34,1757,779.4840135,K1ls_ms
1114736.77,1246998.34,1763.005249,757.4850407,K1ls_ms
1114836.77,1246998.34,1764.003052,733.2836809,K1ls_ms
1114936.77,1246998.34,1771,709.082335,K1ls_ms
1115036.77,1246998.34,1781,684.8810063,K1ls_ms
1115136.77,1246998.34,1786,655.5632295,K1ls_ms
1115236.77,1246998.34,1795,610.6379511,K1ls_ms
1115336.77,1246998.34,1797,565.7124103,K1ls_ms
1115436.77,1246998.34,1792,520.7870835,K1ls_ms
1115536.77,1246998.34,1795,475.8618982,K1ls_ms
1115636.77,1246998.34,1787,412.4448944,K1ls_ms
1115736.77,1246998.34,1781,343.5064262,K1ls_ms
1115836.77,1246998.34,1751,274.5674563,K1ls_ms
1115936.77,1246998.34,1680,205.6292197,K1ls_ms
1116036.77,1246998.34,1620,148.3691982,K1ls_mi
1116136.77,1246998.34,1566,102.3687504,OSs
1116236.77,1246998.34,1519,56.36873769,OSs
1116336.77,1246998.34,1480,10.3746336,OSs
1116436.77,1246998.34,1426,35.63432437,OSs
1116536.77,1246998.34,1383,81.63215973,OSs
1116636.77,1246998.34,1367,127.6319678,OSs
1116736.77,1246998.34,1341,173.6321619,OSs
1116836.77,1246998.34,1297,159.7441311,OSs
1116936.77,1246998.34,1239,121.2995579,OSs
1117036.77,1246998.34,1194,77.4439584,OSs
1117136.77,1246998.34,1166,33.59005537,OSs
1117236.77,1246998.34,1147,19.80221297,OSs
1117336.77,1246998.34,1121,78.79404767,OSs
1117436.77,1246998.34,1117,137.7843725,J1gp
1117536.77,1246998.34,1113,196.7756905,J1gp
1117636.77,1246998.34,1105,255.7673544,J1gp
1117736.77,1246998.34,1075,316.0914803,J1gp
1117836.77,1246998.34,1031,377.3268616,J1gp
1117936.77,1246998.34,985,438.5622442,J1gp
1118036.77,1246998.34,943,454.6485859,J1gp
1118136.77,1246998.34,868,382.3999351,J1gp
1118236.77,1246998.34,814,310.49332,J1gp
1118336.77,1246998.34,756,229.034997,J1gp
1118436.77,1246998.34,686,137.6691868,J1gp
1118536.77,1246998.34,610,47.4366538,J1gp
1118636.77,1246998.34,576,41.99343212,J1gp
1118736.77,1246998.34,583,131.4194244,J1gp
1118836.77,1246998.34,638,222.7354458,J1gp
1118936.77,1246998.34,704,318.5922634,J1gp
1119036.77,1246998.34,744,414.8595143,J1gp
1119136.77,1246998.34,783,511.1267636,J1gp
1119236.77,1246998.34,768,607.3939965,J1gp
1119336.77,1246998.34,774,703.6611999,J1gp
1119436.77,1246998.34,748,799.9283807,J1gp
1119536.77,1246998.34,785,896.1955363,J1gp
1119636.77,1246998.34,803,990.2102562,J1gp
1119736.77,1246998.34,814,1084.027814,J1gp
1119836.77,1246998.34,759,1177.845512,J1gp
1119936.77,1246998.34,728,1271.806924,J1gp
1099736.77,1246898.34,326.2087097,1213.109943,J1-2j
1099836.77,1246898.34,377,1196.320615,J1-2j
1099936.77,1246898.34,453,1180.398694,J1-2j
1100036.77,1246898.34,502,1169.640825,J1-2j
1100136.77,1246898.34,512,1167.378813,J1-2j
1100236.77,1246898.34,546,1173.535995,K1ls_mi
1100336.77,1246898.34,610,1182.604372,K1ls_mi
1100436.77,1246898.34,687,1191.672769,K1ls_mi
1100536.77,1246898.34,826,1201.405281,K1ls_mm
1100636.77,1246898.34,883,1191.89058,K1r
1100736.77,1246898.34,924,1108.304669,K1r
1100836.77,1246898.34,957,1027.652834,K1r
1100936.77,1246898.34,988,950.6821058,K1r
1101036.77,1246898.34,991,878.360734,K1r
1101136.77,1246898.34,1007,811.9320609,K1r
1101236.77,1246898.34,1030,752.9573219,K1r
1101336.77,1246898.34,1068,703.3141086,K1r
1101436.77,1246898.34,1087,660.1204194,K1r
1101536.77,1246898.34,1094,623.6348828,K1r
1101636.77,1246898.34,1086,577.745658,K1r
1101736.77,1246898.34,1068,498.5312459,K1r
1101836.77,1246898.34,1043,428.1023929,K1r
1101936.77,1246898.34,1041,371.4899692,K1r
1102036.77,1246898.34,1039,328.0484001,K1r
1102136.77,1246898.34,1053,284.7053884,K1r
1102236.77,1246898.34,1053,240.7243082,K1r
1102336.77,1246898.34,1040,197.8973812,K1r
1102436.77,1246898.34,1039,155.256705,K1r
1102536.77,1246898.34,1059,114.8458686,K1r
1102636.77,1246898.34,1052,76.35637502,K1r
1102736.77,1246898.34,1069,30.69643791,K1r
1102836.77,1246898.34,1074,19.16938475,K1ls_ms
1102936.77,1246898.34,1080,68.19578221,K1ls_ms
1103036.77,1246898.34,1074.003052,114.7013451,K1ls_ms
1103136.77,1246898.34,1077,162.8537032,K1ls_ms
1103236.77,1246898.34,1077,214.448447,K1ls_ms
1103336.77,1246898.34,1085,266.0426995,K1ls_ms
1103436.77,1246898.34,1095,318.5403727,K1ls_ms
1103536.77,1246898.34,1113,372.4760119,K1ls_ms
1103636.77,1246898.34,1122,426.4621115,K1ls_ms
1103736.77,1246898.34,1133,488.7572596,K1ls_ms
1103836.77,1246898.34,1149,560.12914,K1ls_ms
1103936.77,1246898.34,1159,632.0812291,K1ls_ms
1104036.77,1246898.34,1179,601.1372409,K1ls_ms
1104136.77,1246898.34,1183.006104,545.2405666,K1ls_ms
1104236.77,1246898.34,1198,489.3439456,K1ls_ms
1104336.77,1246898.34,1199,434.6562856,K1ls_ms
1104436.77,1246898.34,1214,380.3383911,K1ls_ms
1104536.77,1246898.34,1226,325.6236857,K1ls_ms
1104636.77,1246898.34,1232,263.6089062,K1ls_ms
1104736.77,1246898.34,1254,201.5932948,K1ls_ms
1104836.77,1246898.34,1279,142.8174085,K1ls_ms
1104936.77,1246898.34,1306,88.98672552,K1ls_ms
1105036.77,1246898.34,1328,32.6181608,K1ls_ms
1105136.77,1246898.34,1349,28.8323823,K1ls_ms
1105236.77,1246898.34,1372,90.28114659,K1ls_ms
1105336.77,1246898.34,1393,157.5512433,K1ls_ms
1105436.77,1246898.34,1411,229.8767416,K1ls_ms
1105536.77,1246898.34,1425,302.2022697,K1ls_ms
1105636.77,1246898.34,1436,374.5277873,K1ls_ms
1105736.77,1246898.34,1418,446.89308,K1ls_ms
1105836.77,1246898.34,1380,522.6892488,K1ls_mm
1105936.77,1246898.34,1341,453.4956573,K1ls_mm
1106036.77,1246898.34,1311,376.2079273,K1ls_mi
1106136.77,1246898.34,1303,298.9207169,K1ls_mi
1106236.77,1246898.34,1295,221.6331353,K1ls_mi
1106336.77,1246898.34,1298,144.3459166,J1-2j
1106436.77,1246898.34,1315,60.38126697,J1-2j
1106536.77,1246898.34,1334,23.72552748,J1-2j
1106636.77,1246898.34,1371,107.5505143,K1ls_mi
1106736.77,1246898.34,1391,188.6073254,K1ls_mi
1106836.77,1246898.34,1382,269.6832811,K1ls_mm
1106936.77,1246898.34,1391,350.8252062,K1ls_mm
1107036.77,1246898.34,1409,427.9775524,K1ls_mm
1107136.77,1246898.34,1431,463.3390938,K1ls_ms
1107236.77,1246898.34,1434,424.1212626,K1ls_ms
1107336.77,1246898.34,1436,385.1198041,K1ls_ms
1107436.77,1246898.34,1445,348.8574952,K1ls_ms
1107536.77,1246898.34,1461,312.5953377,K1ls_ms
1107636.77,1246898.34,1482,276.3330033,K1ls_ms
1107736.77,1246898.34,1508,238.6700495,K1ls_ms
1107836.77,1246898.34,1556,199.4534594,K1ls_ms
1107936.77,1246898.34,1580,160.2369143,K1ls_ms
1108036.77,1246898.34,1572,123.9685839,K1ls_ms
1108136.77,1246898.34,1548,89.03704955,K1ls_ms
1108236.77,1246898.34,1554,54.10378441,K1ls_ms
1108336.77,1246898.34,1585,19.17194685,K1ls_ms
1108436.77,1246898.34,1615,19.56577502,K1ls_ms
1108536.77,1246898.34,1621,58.44286235,K1ls_ms
1108636.77,1246898.34,1630,91.22308618,K1ls_ms
1108736.77,1246898.34,1632,115.2863009,K1ls_ms
1108836.77,1246898.34,1633,138.9037132,K1ls_ms
1108936.77,1246898.34,1645,160.7376774,K1ls_ms
1109036.77,1246898.34,1649,174.6656617,K1ls_ms
1109136.77,1246898.34,1649,178.6764066,K1ls_ms
1109236.77,1246898.34,1645.002197,210.8068536,K1ls_ms
1109336.77,1246898.34,1644,250.9039908,K1ls_ms
1109436.77,1246898.34,1648,282.7612645,K1ls_ms
1109536.77,1246898.34,1650.006104,309.5346614,K1ls_ms
1109636.77,1246898.34,1654,337.1364053,K1ls_ms
1109736.77,1246898.34,1653,364.7528681,K1ls_ms
1109836.77,1246898.34,1660,392.800745,K1ls_ms
1109936.77,1246898.34,1658.005249,425.6317176,K1ls_ms
1110036.77,1246898.34,1661,458.4812848,K1ls_ms
1110136.77,1246898.34,1668.002197,490.9141157,K1ls_ms
1110236.77,1246898.34,1668,518.5295807,K1ls_ms
1110336.77,1246898.34,1674,546.1450008,K1ls_ms
1110436.77,1246898.34,1674,575.3539662,K1ls_ms
1110536.77,1246898.34,1673.026733,615.3615425,K1ls_ms
1110636.77,1246898.34,1675.003052,657.0895678,K1ls_ms
1110736.77,1246898.34,1678,698.8175943,K1ls_ms
1110836.77,1246898.34,1679.003052,740.2781846,K1ls_ms
1110936.77,1246898.34,1685,781.2577463,K1ls_ms
1111036.77,1246898.34,1685,807.8027271,K1ls_ms
1111136.77,1246898.34,1683,830.4639839,K1ls_ms
1111236.77,1246898.34,1675.02356,860.1584033,K1ls_ms
1111336.77,1246898.34,1675.018433,890.7507267,K1ls_ms
1111436.77,1246898.34,1686,921.3648039,K1ls_ms
1111536.77,1246898.34,1684,957.2921599,K1ls_ms
1111636.77,1246898.34,1687,993.7510308,K1ls_ms
1111736.77,1246898.34,1699,1013.717519,K1ls_ms
1111836.77,1246898.34,1703,980.3853706,K1ls_ms
1111936.77,1246898.34,1695,887.7996489,K1ls_ms
1112036.77,1246898.34,1704,795.2139016,K1ls_ms
1112136.77,1246898.34,1714.003052,702.6282541,K1ls_ms
1112236.77,1246898.34,1711.003052,606.843112,K1ls_ms
1112336.77,1246898.34,1714,510.3217832,K1ls_ms
1112436.77,1246898.34,1716,413.8004866,K1ls_ms
1112536.77,1246898.34,1715,317.2792257,K1ls_ms
1112636.77,1246898.34,1720,220.7580095,K1ls_ms
1112736.77,1246898.34,1696,124.2368716,K1ls_ms
1112836.77,1246898.34,1663,27.71638365,K1ls_ms
1112936.77,1246898.34,1683,68.80604508,K1ls_ms
1113036.77,1246898.34,1705,165.326965,K1ls_ms
1113136.77,1246898.34,1714,261.8480215,K1ls_ms
1113236.77,1246898.34,1720.006104,350.3544431,K1ls_ms
1113336.77,1246898.34,1730,437.4612318,K1ls_ms
1113436.77,1246898.34,1731.011353,524.5679555,K1ls_ms
1113536.77,1246898.34,1739,611.4914099,K1ls_ms
1113636.77,1246898.34,1737,698.3903781,K1ls_ms
1113736.77,1246898.34,1732,761.500468,K1ls_ms
1113836.77,1246898.34,1732,742.0841304,K1ls_ms
1113936.77,1246898.34,1731,729.0143561,K1ls_ms
1114036.77,1246898.34,1739,721.9764244,K1ls_ms
1114136.77,1246898.34,1745,714.9383957,K1ls_ms
1114236.77,1246898.34,1752,707.9002976,K1ls_ms
1114336.77,1246898.34,1757,700.8622895,K1ls_ms
1114436.77,1246898.34,1758,693.8243739,K1ls_ms
1114536.77,1246898.34,1761,686.7863684,K1ls_ms
1114636.77,1246898.34,1765,679.7482794,K1ls_ms
1114736.77,1246898.34,1768,660.4744621,K1ls_ms
1114836.77,1246898.34,1768,636.2731197,K1ls_ms
1114936.77,1246898.34,1770,612.0717924,K1ls_ms
1115036.77,1246898.34,1777,587.8704804,K1ls_ms
1115136.77,1246898.34,1782,563.6691841,K1ls_ms
1115236.77,1246898.34,1801,521.3158986,K1ls_ms
1115336.77,1246898.34,1808,476.3903944,K1ls_ms
1115436.77,1246898.34,1802,431.465147,K1ls_ms
1115536.77,1246898.34,1797,386.5399057,K1ls_ms
1115636.77,1246898.34,1793,340.0284652,K1ls_ms
1115736.77,1246898.34,1792,271.089978,K1ls_ms
1115836.77,1246898.34,1773,202.1510214,K1ls_ms
1115936.77,1246898.34,1668,133.2131967,K1ls_ms
1116036.77,1246898.34,1599,64.27382497,K1ls_mi
1116136.77,1246898.34,1558,13.59584417,OSs
1116236.77,1246898.34,1529,32.40481402,OSs
1116336.77,1246898.34,1489,78.40544598,OSs
1116436.77,1246898.34,1457,124.4054098,OSs
1116536.77,1246898.34,1423,170.404924,OSs
1116636.77,1246898.34,1414,216.4048697,OSs
1116736.77,1246898.34,1386,262.4050074,OSs
1116836.77,1246898.34,1338,252.5022472,OSs
1116936.77,1246898.34,1289,211.1510001,OSs
1117036.77,1246898.34,1232,167.2952801,OSs
1117136.77,1246898.34,1213,119.9160929,OSs
1117236.77,1246898.34,1197,60.92483906,J1gp
1117336.77,1246898.34,1169,1.992253615,J1gp
1117436.77,1246898.34,1128,57.05936085,J1gp
1117536.77,1246898.34,1106,116.0503548,J1gp
1117636.77,1246898.34,1080,175.8192226,J1gp
1117736.77,1246898.34,1028,237.0546705,J1gp
1117836.77,1246898.34,971,298.290128,J1gp
1117936.77,1246898.34,925,359.5255702,J1gp
1118036.77,1246898.34,896,420.7609929,J1gp
1118136.77,1246898.34,848,451.869111,J1gp
1118236.77,1246898.34,767,361.0067039,J1gp
1118336.77,1246898.34,702,271.0031778,J1gp
1118436.77,1246898.34,652,181.5758963,J1gp
1118536.77,1246898.34,579,92.14844607,J1gp
1118636.77,1246898.34,567,2.799477177,J1gp
1118736.77,1246898.34,586,99.05561922,J1gp
1118836.77,1246898.34,635,195.3228502,J1gp
1118936.77,1246898.34,675,291.5901541,J1gp
1119036.77,1246898.34,691,387.8574547,J1gp
1119136.77,1246898.34,729,484.1247359,J1gp
1119236.77,1246898.34,710,580.374749,J1gp
1119336.77,1246898.34,709,674.1926754,J1gp
1119436.77,1246898.34,697,768.0102738,J1gp
1119536.77,1246898.34,722,861.8280337,J1gp
1119636.77,1246898.34,737,955.690479,J1gp
1119736.77,1246898.34,763,1050.377766,J1gp
1119836.77,1246898.34,738,1145.96486,J1gp
1119936.77,1246898.34,654,1242.244058,J1gp
1099736.77,1246798.34,343,1115.224077,J1-2j
1099836.77,1246798.34,398,1097.620982,J1-2j
1099936.77,1246798.34,491,1081.623671,K1ls_mi
1100036.77,1246798.34,544,1069.886846,K1ls_mi
1100136.77,1246798.34,564,1067.413487,K1ls_mi
1100236.77,1246798.34,592,1073.960518,K1ls_mi
1100336.77,1246798.34,636,1083.028893,K1ls_mi
1100436.77,1246798.34,683,1092.097355,K1ls_mi
1100536.77,1246798.34,822,1102.255874,K1ls_ms
1100636.77,1246798.34,877,1120.053753,K1r
1100736.77,1246798.34,922,1146.319459,K1r
1100836.77,1246798.34,971,1091.862515,K1r
1100936.77,1246798.34,1009,1019.749889,K1r
1101036.77,1246798.34,1014,952.6861574,K1r
1101136.77,1246798.34,1043,891.8110634,K1r
1101236.77,1246798.34,1067,838.4736107,K1r
1101336.77,1246798.34,1074,793.4587413,K1r
1101436.77,1246798.34,1085,751.6555842,K1r
1101536.77,1246798.34,1095,717.231738,K1r
1101636.77,1246798.34,1096,639.6638116,K1r
1101736.77,1246798.34,1074,569.1336667,K1r
1101836.77,1246798.34,1047,508.5777888,K1r
1101936.77,1246798.34,1054,461.2858781,K1r
1102036.77,1246798.34,1060,418.3449339,K1r
1102136.77,1246798.34,1062,374.500034,K1r
1102236.77,1246798.34,1058,330.9766981,K1r
1102336.77,1246798.34,1035.016602,288.3362996,K1r
1102436.77,1246798.34,1048,245.7256507,K1r
1102536.77,1246798.34,1059,207.1271085,K1r
1102636.77,1246798.34,1055,167.2236061,K1r
1102736.77,1246798.34,1070,117.3605184,K1r
1102836.77,1246798.34,1072,67.49728345,K1r
